Day,widget_id,Hour Of Day,Visits,Conversions
23.3.2024,278284,11:00 - 11:59,16,0
13.4.2024,278284,21:00 - 21:59,14,0
14.4.2024,278284,09:00 - 09:59,12,0
23.3.2024,278284,12:00 - 12:59,9,0
3.4.2024,278284,18:00 - 18:59,8,0
4.4.2024,278284,10:00 - 10:59,7,0
13.4.2024,278284,20:00 - 20:59,7,0
5.4.2024,278284,09:00 - 09:59,6,0
13.4.2024,278284,19:00 - 19:59,6,0
15.4.2024,278284,13:00 - 13:59,6,0
1.4.2024,278284,20:00 - 20:59,5,0
4.4.2024,278284,11:00 - 11:59,5,0
14.4.2024,278284,07:00 - 07:59,5,0
1.4.2024,278284,19:00 - 19:59,4,0
3.4.2024,278284,17:00 - 17:59,4,0
4.4.2024,278284,09:00 - 09:59,4,0
14.4.2024,278284,11:00 - 11:59,4,0
14.4.2024,278284,17:00 - 17:59,4,0
23.3.2024,278284,10:00 - 10:59,3,0
5.4.2024,278284,08:00 - 08:59,3,0
11.4.2024,278284,19:00 - 19:59,3,0
14.4.2024,278284,12:00 - 12:59,3,0
28.3.2024,278284,10:00 - 10:59,2,0
1.4.2024,278284,18:00 - 18:59,2,0
5.4.2024,278284,07:00 - 07:59,2,0
11.4.2024,278284,18:00 - 18:59,2,0
11.4.2024,278284,20:00 - 20:59,2,0
11.4.2024,278284,21:00 - 21:59,2,0
13.4.2024,278284,22:00 - 22:59,2,0
14.4.2024,278284,19:00 - 19:59,2,0
15.4.2024,278284,14:00 - 14:59,2,0
27.3.2024,278284,16:00 - 16:59,1,0
27.3.2024,278284,17:00 - 17:59,1,0
27.3.2024,278284,21:00 - 21:59,1,0
28.3.2024,278284,09:00 - 09:59,1,0
28.3.2024,278284,11:00 - 11:59,1,0
28.3.2024,278284,12:00 - 12:59,1,0
28.3.2024,278284,13:00 - 13:59,1,0
1.4.2024,278284,10:00 - 10:59,1,0
1.4.2024,278284,11:00 - 11:59,1,0
1.4.2024,278284,13:00 - 13:59,1,0
1.4.2024,278284,21:00 - 21:59,1,0
2.4.2024,278284,07:00 - 07:59,1,0
3.4.2024,278284,19:00 - 19:59,1,0
4.4.2024,278284,08:00 - 08:59,1,0
4.4.2024,278284,13:00 - 13:59,1,0
5.4.2024,278284,12:00 - 12:59,1,0
14.4.2024,278284,10:00 - 10:59,1,0
14.4.2024,278284,15:00 - 15:59,1,0
14.4.2024,278284,16:00 - 16:59,1,0
15.4.2024,278284,12:00 - 12:59,1,0
15.4.2024,278284,20:00 - 20:59,1,0
5.4.2024,278282,10:00 - 10:59,17,0
12.4.2024,278282,12:00 - 12:59,15,0
3.4.2024,278282,18:00 - 18:59,13,0
3.4.2024,278282,20:00 - 20:59,11,0
14.4.2024,278282,13:00 - 13:59,10,0
22.3.2024,278282,20:00 - 20:59,9,0
23.3.2024,278282,12:00 - 12:59,9,0
6.4.2024,278282,09:00 - 09:59,9,0
12.4.2024,278282,13:00 - 13:59,9,0
14.4.2024,278282,17:00 - 17:59,9,0
14.4.2024,278282,19:00 - 19:59,9,0
22.3.2024,278282,22:00 - 22:59,8,0
23.3.2024,278282,13:00 - 13:59,8,0
5.4.2024,278282,09:00 - 09:59,8,0
9.4.2024,278282,13:00 - 13:59,8,0
22.3.2024,278282,16:00 - 16:59,7,0
28.3.2024,278282,15:00 - 15:59,7,0
9.4.2024,278282,12:00 - 12:59,7,0
15.4.2024,278282,13:00 - 13:59,7,0
24.3.2024,278282,12:00 - 12:59,6,0
24.3.2024,278282,14:00 - 14:59,6,0
6.4.2024,278282,11:00 - 11:59,6,0
8.4.2024,278282,09:00 - 09:59,6,0
11.4.2024,278282,19:00 - 19:59,6,0
14.4.2024,278282,08:00 - 08:59,6,0
14.4.2024,278282,12:00 - 12:59,6,1
22.3.2024,278282,14:00 - 14:59,5,0
25.3.2024,278282,12:00 - 12:59,5,0
6.4.2024,278282,12:00 - 12:59,5,0
7.4.2024,278282,12:00 - 12:59,5,0
12.4.2024,278282,08:00 - 08:59,5,0
12.4.2024,278282,09:00 - 09:59,5,0
14.4.2024,278282,18:00 - 18:59,5,0
15.4.2024,278282,16:00 - 16:59,5,0
15.4.2024,278282,17:00 - 17:59,5,0
22.3.2024,278282,15:00 - 15:59,4,0
23.3.2024,278282,10:00 - 10:59,4,0
26.3.2024,278282,17:00 - 17:59,4,0
3.4.2024,278282,19:00 - 19:59,4,0
4.4.2024,278282,13:00 - 13:59,4,0
5.4.2024,278282,11:00 - 11:59,4,0
6.4.2024,278282,10:00 - 10:59,4,0
7.4.2024,278282,11:00 - 11:59,4,0
7.4.2024,278282,19:00 - 19:59,4,0
8.4.2024,278282,11:00 - 11:59,4,0
11.4.2024,278282,20:00 - 20:59,4,0
12.4.2024,278282,11:00 - 11:59,4,0
13.4.2024,278282,21:00 - 21:59,4,0
14.4.2024,278282,14:00 - 14:59,4,0
14.4.2024,278282,15:00 - 15:59,4,1
14.4.2024,278282,16:00 - 16:59,4,0
24.3.2024,278282,10:00 - 10:59,3,0
24.3.2024,278282,11:00 - 11:59,3,0
24.3.2024,278282,20:00 - 20:59,3,0
25.3.2024,278282,19:00 - 19:59,3,0
26.3.2024,278282,13:00 - 13:59,3,0
26.3.2024,278282,14:00 - 14:59,3,0
4.4.2024,278282,11:00 - 11:59,3,0
4.4.2024,278282,12:00 - 12:59,3,0
4.4.2024,278282,20:00 - 20:59,3,0
6.4.2024,278282,08:00 - 08:59,3,0
7.4.2024,278282,09:00 - 09:59,3,0
7.4.2024,278282,18:00 - 18:59,3,0
9.4.2024,278282,11:00 - 11:59,3,0
11.4.2024,278282,18:00 - 18:59,3,0
12.4.2024,278282,10:00 - 10:59,3,0
12.4.2024,278282,14:00 - 14:59,3,0
13.4.2024,278282,20:00 - 20:59,3,0
14.4.2024,278282,21:00 - 21:59,3,0
15.4.2024,278282,20:00 - 20:59,3,1
22.3.2024,278282,12:00 - 12:59,2,0
24.3.2024,278282,09:00 - 09:59,2,1
24.3.2024,278282,19:00 - 19:59,2,0
25.3.2024,278282,11:00 - 11:59,2,0
26.3.2024,278282,11:00 - 11:59,2,0
26.3.2024,278282,16:00 - 16:59,2,0
26.3.2024,278282,18:00 - 18:59,2,0
26.3.2024,278282,19:00 - 19:59,2,0
27.3.2024,278282,11:00 - 11:59,2,0
28.3.2024,278282,14:00 - 14:59,2,0
2.4.2024,278282,01:00 - 01:59,2,0
4.4.2024,278282,10:00 - 10:59,2,0
5.4.2024,278282,08:00 - 08:59,2,0
7.4.2024,278282,13:00 - 13:59,2,0
7.4.2024,278282,14:00 - 14:59,2,0
9.4.2024,278282,08:00 - 08:59,2,0
11.4.2024,278282,21:00 - 21:59,2,0
12.4.2024,278282,07:00 - 07:59,2,0
13.4.2024,278282,19:00 - 19:59,2,0
14.4.2024,278282,09:00 - 09:59,2,0
14.4.2024,278282,10:00 - 10:59,2,0
14.4.2024,278282,11:00 - 11:59,2,0
15.4.2024,278282,15:00 - 15:59,2,0
22.3.2024,278282,11:00 - 11:59,1,0
22.3.2024,278282,13:00 - 13:59,1,0
22.3.2024,278282,17:00 - 17:59,1,0
22.3.2024,278282,23:00 - 23:59,1,0
24.3.2024,278282,13:00 - 13:59,1,0
24.3.2024,278282,15:00 - 15:59,1,0
25.3.2024,278282,09:00 - 09:59,1,0
25.3.2024,278282,10:00 - 10:59,1,0
25.3.2024,278282,20:00 - 20:59,1,0
26.3.2024,278282,10:00 - 10:59,1,0
26.3.2024,278282,12:00 - 12:59,1,0
27.3.2024,278282,12:00 - 12:59,1,0
27.3.2024,278282,13:00 - 13:59,1,0
27.3.2024,278282,15:00 - 15:59,1,0
27.3.2024,278282,18:00 - 18:59,1,0
27.3.2024,278282,19:00 - 19:59,1,0
28.3.2024,278282,12:00 - 12:59,1,0
28.3.2024,278282,13:00 - 13:59,1,0
4.4.2024,278282,08:00 - 08:59,1,0
4.4.2024,278282,17:00 - 17:59,1,0
4.4.2024,278282,18:00 - 18:59,1,0
5.4.2024,278282,07:00 - 07:59,1,0
6.4.2024,278282,13:00 - 13:59,1,0
7.4.2024,278282,10:00 - 10:59,1,0
7.4.2024,278282,15:00 - 15:59,1,0
7.4.2024,278282,16:00 - 16:59,1,0
8.4.2024,278282,08:00 - 08:59,1,0
8.4.2024,278282,10:00 - 10:59,1,0
9.4.2024,278282,07:00 - 07:59,1,0
9.4.2024,278282,09:00 - 09:59,1,0
9.4.2024,278282,14:00 - 14:59,1,0
11.4.2024,278282,17:00 - 17:59,1,0
12.4.2024,278282,15:00 - 15:59,1,0
13.4.2024,278282,22:00 - 22:59,1,0
15.4.2024,278282,07:00 - 07:59,1,0
15.4.2024,278282,08:00 - 08:59,1,0
15.4.2024,278282,10:00 - 10:59,1,0
15.4.2024,278282,12:00 - 12:59,1,0
15.4.2024,278282,14:00 - 14:59,1,0
25.3.2024,278280,11:00 - 11:59,108,0
25.3.2024,278280,10:00 - 10:59,83,0
25.3.2024,278280,12:00 - 12:59,72,0
26.3.2024,278280,15:00 - 15:59,54,0
26.3.2024,278280,13:00 - 13:59,53,0
26.3.2024,278280,09:00 - 09:59,50,0
26.3.2024,278280,19:00 - 19:59,50,0
29.3.2024,278280,11:00 - 11:59,47,0
26.3.2024,278280,14:00 - 14:59,44,0
26.3.2024,278280,16:00 - 16:59,39,2
24.3.2024,278280,09:00 - 09:59,32,0
29.3.2024,278280,12:00 - 12:59,32,0
26.3.2024,278280,18:00 - 18:59,31,1
12.4.2024,278280,15:00 - 15:59,30,0
26.3.2024,278280,17:00 - 17:59,28,0
28.3.2024,278280,09:00 - 09:59,25,0
4.4.2024,278280,12:00 - 12:59,25,0
12.4.2024,278280,14:00 - 14:59,24,0
22.3.2024,278280,16:00 - 16:59,23,0
27.3.2024,278280,21:00 - 21:59,23,0
25.3.2024,278280,09:00 - 09:59,21,1
3.4.2024,278280,20:00 - 20:59,20,0
26.3.2024,278280,12:00 - 12:59,19,0
27.3.2024,278280,10:00 - 10:59,19,0
26.3.2024,278280,20:00 - 20:59,17,0
4.4.2024,278280,10:00 - 10:59,17,0
22.3.2024,278280,20:00 - 20:59,15,0
29.3.2024,278280,10:00 - 10:59,15,0
1.4.2024,278280,10:00 - 10:59,15,0
25.3.2024,278280,13:00 - 13:59,14,1
5.4.2024,278280,10:00 - 10:59,14,0
28.3.2024,278280,15:00 - 15:59,13,0
22.3.2024,278280,15:00 - 15:59,12,0
23.3.2024,278280,21:00 - 21:59,12,0
1.4.2024,278280,09:00 - 09:59,12,0
4.4.2024,278280,11:00 - 11:59,12,0
9.4.2024,278280,13:00 - 13:59,12,1
11.4.2024,278280,20:00 - 20:59,12,0
14.4.2024,278280,20:00 - 20:59,12,0
5.4.2024,278280,11:00 - 11:59,11,0
11.4.2024,278280,21:00 - 21:59,11,1
22.3.2024,278280,11:00 - 11:59,10,1
22.3.2024,278280,14:00 - 14:59,10,0
23.3.2024,278280,18:00 - 18:59,10,1
24.3.2024,278280,10:00 - 10:59,10,0
26.3.2024,278280,10:00 - 10:59,10,0
27.3.2024,278280,11:00 - 11:59,10,0
29.3.2024,278280,17:00 - 17:59,10,0
4.4.2024,278280,13:00 - 13:59,10,0
5.4.2024,278280,09:00 - 09:59,10,0
10.4.2024,278280,21:00 - 21:59,10,0
22.3.2024,278280,12:00 - 12:59,9,1
22.3.2024,278280,17:00 - 17:59,9,0
22.3.2024,278280,23:00 - 23:59,9,0
6.4.2024,278280,20:00 - 20:59,9,0
11.4.2024,278280,18:00 - 18:59,9,0
12.4.2024,278280,16:00 - 16:59,9,0
23.3.2024,278280,14:00 - 14:59,8,0
23.3.2024,278280,17:00 - 17:59,8,0
7.4.2024,278280,11:00 - 11:59,8,0
11.4.2024,278280,19:00 - 19:59,8,0
14.4.2024,278280,19:00 - 19:59,8,0
23.3.2024,278280,12:00 - 12:59,7,1
23.3.2024,278280,16:00 - 16:59,7,0
6.4.2024,278280,12:00 - 12:59,7,0
6.4.2024,278280,21:00 - 21:59,7,0
23.3.2024,278280,19:00 - 19:59,6,0
23.3.2024,278280,20:00 - 20:59,6,0
28.3.2024,278280,10:00 - 10:59,6,0
29.3.2024,278280,13:00 - 13:59,6,0
6.4.2024,278280,13:00 - 13:59,6,0
11.4.2024,278280,17:00 - 17:59,6,0
14.4.2024,278280,18:00 - 18:59,6,0
22.3.2024,278280,13:00 - 13:59,5,1
23.3.2024,278280,15:00 - 15:59,5,0
5.4.2024,278280,13:00 - 13:59,5,0
5.4.2024,278280,19:00 - 19:59,5,0
6.4.2024,278280,11:00 - 11:59,5,0
6.4.2024,278280,14:00 - 14:59,5,0
7.4.2024,278280,08:00 - 08:59,5,0
9.4.2024,278280,12:00 - 12:59,5,0
12.4.2024,278280,08:00 - 08:59,5,0
14.4.2024,278280,12:00 - 12:59,5,0
22.3.2024,278280,22:00 - 22:59,4,0
23.3.2024,278280,13:00 - 13:59,4,0
27.3.2024,278280,16:00 - 16:59,4,0
28.3.2024,278280,11:00 - 11:59,4,0
28.3.2024,278280,13:00 - 13:59,4,0
29.3.2024,278280,15:00 - 15:59,4,0
3.4.2024,278280,18:00 - 18:59,4,0
5.4.2024,278280,14:00 - 14:59,4,0
5.4.2024,278280,17:00 - 17:59,4,0
6.4.2024,278280,17:00 - 17:59,4,0
7.4.2024,278280,13:00 - 13:59,4,0
10.4.2024,278280,17:00 - 17:59,4,0
10.4.2024,278280,18:00 - 18:59,4,0
12.4.2024,278280,13:00 - 13:59,4,0
14.4.2024,278280,08:00 - 08:59,4,0
22.3.2024,278280,21:00 - 21:59,3,0
27.3.2024,278280,09:00 - 09:59,3,0
28.3.2024,278280,12:00 - 12:59,3,0
3.4.2024,278280,19:00 - 19:59,3,0
5.4.2024,278280,07:00 - 07:59,3,0
6.4.2024,278280,18:00 - 18:59,3,0
7.4.2024,278280,12:00 - 12:59,3,0
7.4.2024,278280,16:00 - 16:59,3,0
7.4.2024,278280,20:00 - 20:59,3,0
7.4.2024,278280,22:00 - 22:59,3,0
9.4.2024,278280,08:00 - 08:59,3,0
9.4.2024,278280,14:00 - 14:59,3,0
13.4.2024,278280,22:00 - 22:59,3,0
14.4.2024,278280,14:00 - 14:59,3,0
14.4.2024,278280,17:00 - 17:59,3,0
15.4.2024,278280,10:00 - 10:59,3,0
23.3.2024,278280,11:00 - 11:59,2,0
27.3.2024,278280,20:00 - 20:59,2,0
29.3.2024,278280,16:00 - 16:59,2,0
5.4.2024,278280,12:00 - 12:59,2,0
7.4.2024,278280,09:00 - 09:59,2,0
7.4.2024,278280,18:00 - 18:59,2,0
7.4.2024,278280,19:00 - 19:59,2,0
7.4.2024,278280,21:00 - 21:59,2,0
9.4.2024,278280,11:00 - 11:59,2,0
10.4.2024,278280,20:00 - 20:59,2,0
11.4.2024,278280,08:00 - 08:59,2,0
11.4.2024,278280,11:00 - 11:59,2,0
11.4.2024,278280,13:00 - 13:59,2,0
12.4.2024,278280,12:00 - 12:59,2,0
13.4.2024,278280,15:00 - 15:59,2,0
13.4.2024,278280,21:00 - 21:59,2,0
14.4.2024,278280,09:00 - 09:59,2,0
14.4.2024,278280,13:00 - 13:59,2,0
14.4.2024,278280,21:00 - 21:59,2,0
15.4.2024,278280,07:00 - 07:59,2,0
15.4.2024,278280,17:00 - 17:59,2,0
22.3.2024,278280,18:00 - 18:59,1,0
23.3.2024,278280,10:00 - 10:59,1,0
25.3.2024,278280,14:00 - 14:59,1,0
25.3.2024,278280,15:00 - 15:59,1,0
27.3.2024,278280,15:00 - 15:59,1,0
27.3.2024,278280,19:00 - 19:59,1,0
27.3.2024,278280,22:00 - 22:59,1,0
28.3.2024,278280,14:00 - 14:59,1,0
29.3.2024,278280,09:00 - 09:59,1,0
29.3.2024,278280,14:00 - 14:59,1,0
1.4.2024,278280,08:00 - 08:59,1,0
2.4.2024,278280,07:00 - 07:59,1,0
4.4.2024,278280,09:00 - 09:59,1,0
4.4.2024,278280,14:00 - 14:59,1,0
5.4.2024,278280,08:00 - 08:59,1,0
5.4.2024,278280,18:00 - 18:59,1,0
5.4.2024,278280,20:00 - 20:59,1,0
6.4.2024,278280,09:00 - 09:59,1,0
6.4.2024,278280,10:00 - 10:59,1,0
6.4.2024,278280,15:00 - 15:59,1,0
6.4.2024,278280,16:00 - 16:59,1,0
6.4.2024,278280,19:00 - 19:59,1,0
7.4.2024,278280,10:00 - 10:59,1,0
7.4.2024,278280,15:00 - 15:59,1,0
8.4.2024,278280,10:00 - 10:59,1,0
8.4.2024,278280,12:00 - 12:59,1,0
9.4.2024,278280,09:00 - 09:59,1,0
11.4.2024,278280,07:00 - 07:59,1,0
11.4.2024,278280,09:00 - 09:59,1,0
11.4.2024,278280,10:00 - 10:59,1,0
11.4.2024,278280,12:00 - 12:59,1,0
11.4.2024,278280,16:00 - 16:59,1,1
12.4.2024,278280,07:00 - 07:59,1,0
12.4.2024,278280,17:00 - 17:59,1,0
13.4.2024,278280,14:00 - 14:59,1,0
13.4.2024,278280,16:00 - 16:59,1,0
13.4.2024,278280,17:00 - 17:59,1,0
14.4.2024,278280,11:00 - 11:59,1,0
15.4.2024,278280,08:00 - 08:59,1,0
15.4.2024,278280,14:00 - 14:59,1,0
15.4.2024,278280,15:00 - 15:59,1,0
15.4.2024,278280,16:00 - 16:59,1,0
15.4.2024,278280,18:00 - 18:59,1,0
15.4.2024,278280,20:00 - 20:59,1,0
26.3.2024,278280,11:00 - 11:59,0,1
27.3.2024,278280,13:00 - 13:59,0,1
30.3.2024,278280,13:00 - 13:59,0,1
23.3.2024,278279,19:00 - 19:59,29,0
7.4.2024,278279,11:00 - 11:59,19,0
24.3.2024,278279,12:00 - 12:59,15,0
24.3.2024,278279,13:00 - 13:59,15,0
14.4.2024,278279,13:00 - 13:59,14,0
7.4.2024,278279,10:00 - 10:59,11,0
14.4.2024,278279,11:00 - 11:59,11,0
6.4.2024,278279,12:00 - 12:59,10,0
8.4.2024,278279,11:00 - 11:59,10,0
6.4.2024,278279,15:00 - 15:59,9,0
7.4.2024,278279,12:00 - 12:59,9,0
25.3.2024,278279,12:00 - 12:59,8,0
6.4.2024,278279,16:00 - 16:59,7,0
14.4.2024,278279,12:00 - 12:59,7,0
23.3.2024,278279,18:00 - 18:59,6,0
24.3.2024,278279,09:00 - 09:59,6,0
25.3.2024,278279,11:00 - 11:59,6,0
6.4.2024,278279,10:00 - 10:59,6,0
6.4.2024,278279,11:00 - 11:59,6,0
6.4.2024,278279,14:00 - 14:59,6,0
7.4.2024,278279,08:00 - 08:59,6,0
24.3.2024,278279,10:00 - 10:59,5,0
6.4.2024,278279,13:00 - 13:59,5,0
23.3.2024,278279,20:00 - 20:59,4,0
24.3.2024,278279,14:00 - 14:59,4,0
26.3.2024,278279,10:00 - 10:59,4,0
26.3.2024,278279,11:00 - 11:59,4,1
9.4.2024,278279,08:00 - 08:59,4,0
22.3.2024,278279,23:00 - 23:59,3,0
23.3.2024,278279,13:00 - 13:59,3,0
26.3.2024,278279,09:00 - 09:59,3,0
6.4.2024,278279,08:00 - 08:59,3,0
6.4.2024,278279,09:00 - 09:59,3,0
8.4.2024,278279,10:00 - 10:59,3,0
8.4.2024,278279,12:00 - 12:59,3,0
9.4.2024,278279,13:00 - 13:59,3,0
12.4.2024,278279,12:00 - 12:59,3,0
12.4.2024,278279,17:00 - 17:59,3,0
13.4.2024,278279,21:00 - 21:59,3,0
13.4.2024,278279,22:00 - 22:59,3,0
14.4.2024,278279,08:00 - 08:59,3,0
22.3.2024,278279,21:00 - 21:59,2,0
23.3.2024,278279,12:00 - 12:59,2,0
24.3.2024,278279,11:00 - 11:59,2,0
26.3.2024,278279,12:00 - 12:59,2,0
1.4.2024,278279,09:00 - 09:59,2,0
5.4.2024,278279,18:00 - 18:59,2,0
5.4.2024,278279,20:00 - 20:59,2,0
5.4.2024,278279,21:00 - 21:59,2,0
9.4.2024,278279,09:00 - 09:59,2,0
9.4.2024,278279,12:00 - 12:59,2,0
9.4.2024,278279,14:00 - 14:59,2,0
13.4.2024,278279,17:00 - 17:59,2,0
14.4.2024,278279,16:00 - 16:59,2,0
22.3.2024,278279,20:00 - 20:59,1,0
22.3.2024,278279,22:00 - 22:59,1,0
23.3.2024,278279,14:00 - 14:59,1,0
23.3.2024,278279,17:00 - 17:59,1,0
25.3.2024,278279,09:00 - 09:59,1,0
25.3.2024,278279,13:00 - 13:59,1,0
25.3.2024,278279,19:00 - 19:59,1,0
25.3.2024,278279,20:00 - 20:59,1,0
26.3.2024,278279,14:00 - 14:59,1,0
26.3.2024,278279,15:00 - 15:59,1,0
26.3.2024,278279,17:00 - 17:59,1,0
28.3.2024,278279,13:00 - 13:59,1,0
1.4.2024,278279,08:00 - 08:59,1,0
1.4.2024,278279,15:00 - 15:59,1,0
3.4.2024,278279,20:00 - 20:59,1,0
4.4.2024,278279,10:00 - 10:59,1,0
4.4.2024,278279,11:00 - 11:59,1,0
4.4.2024,278279,18:00 - 18:59,1,0
4.4.2024,278279,20:00 - 20:59,1,0
5.4.2024,278279,19:00 - 19:59,1,0
7.4.2024,278279,07:00 - 07:59,1,0
7.4.2024,278279,09:00 - 09:59,1,0
12.4.2024,278279,08:00 - 08:59,1,0
12.4.2024,278279,13:00 - 13:59,1,0
12.4.2024,278279,16:00 - 16:59,1,0
12.4.2024,278279,18:00 - 18:59,1,0
13.4.2024,278279,12:00 - 12:59,1,0
13.4.2024,278279,14:00 - 14:59,1,0
13.4.2024,278279,20:00 - 20:59,1,0
14.4.2024,278279,09:00 - 09:59,1,0
15.4.2024,278279,17:00 - 17:59,1,0
7.4.2024,278278,11:00 - 11:59,11,0
1.4.2024,278278,09:00 - 09:59,9,0
23.3.2024,278278,13:00 - 13:59,8,0
6.4.2024,278278,08:00 - 08:59,5,0
6.4.2024,278278,09:00 - 09:59,5,0
22.3.2024,278278,23:00 - 23:59,4,0
6.4.2024,278278,10:00 - 10:59,4,0
7.4.2024,278278,12:00 - 12:59,4,0
14.4.2024,278278,11:00 - 11:59,4,0
22.3.2024,278278,22:00 - 22:59,3,0
23.3.2024,278278,15:00 - 15:59,3,0
24.3.2024,278278,12:00 - 12:59,3,0
24.3.2024,278278,13:00 - 13:59,3,0
24.3.2024,278278,19:00 - 19:59,3,0
24.3.2024,278278,20:00 - 20:59,3,0
24.3.2024,278278,21:00 - 21:59,3,0
25.3.2024,278278,19:00 - 19:59,3,0
1.4.2024,278278,10:00 - 10:59,3,0
14.4.2024,278278,12:00 - 12:59,3,0
23.3.2024,278278,10:00 - 10:59,2,0
23.3.2024,278278,11:00 - 11:59,2,0
23.3.2024,278278,14:00 - 14:59,2,0
24.3.2024,278278,11:00 - 11:59,2,0
24.3.2024,278278,14:00 - 14:59,2,0
3.4.2024,278278,20:00 - 20:59,2,0
5.4.2024,278278,18:00 - 18:59,2,0
5.4.2024,278278,20:00 - 20:59,2,0
5.4.2024,278278,21:00 - 21:59,2,0
14.4.2024,278278,18:00 - 18:59,2,0
23.3.2024,278278,12:00 - 12:59,1,0
24.3.2024,278278,10:00 - 10:59,1,0
24.3.2024,278278,15:00 - 15:59,1,0
25.3.2024,278278,10:00 - 10:59,1,0
25.3.2024,278278,12:00 - 12:59,1,0
26.3.2024,278278,10:00 - 10:59,1,0
26.3.2024,278278,12:00 - 12:59,1,0
26.3.2024,278278,13:00 - 13:59,1,0
28.3.2024,278278,12:00 - 12:59,1,0
3.4.2024,278278,19:00 - 19:59,1,0
4.4.2024,278278,18:00 - 18:59,1,0
5.4.2024,278278,07:00 - 07:59,1,0
5.4.2024,278278,19:00 - 19:59,1,0
7.4.2024,278278,08:00 - 08:59,1,0
7.4.2024,278278,09:00 - 09:59,1,0
7.4.2024,278278,10:00 - 10:59,1,0
13.4.2024,278278,21:00 - 21:59,1,0
13.4.2024,278278,22:00 - 22:59,1,0
14.4.2024,278278,08:00 - 08:59,1,0
14.4.2024,278278,13:00 - 13:59,1,0
14.4.2024,278278,14:00 - 14:59,1,0
14.4.2024,278278,17:00 - 17:59,1,0
15.4.2024,278278,08:00 - 08:59,1,0
15.4.2024,278278,18:00 - 18:59,1,0
4.4.2024,278264,09:00 - 09:59,1,0
3.4.2024,278263,11:00 - 11:59,1,0
6.4.2024,278260,17:00 - 17:59,1,0
14.4.2024,278260,12:00 - 12:59,1,0
22.3.2024,278259,22:00 - 22:59,2,0
23.3.2024,278259,12:00 - 12:59,1,0
23.3.2024,278259,22:00 - 22:59,1,0
25.3.2024,278259,09:00 - 09:59,1,0
25.3.2024,278259,12:00 - 12:59,1,0
28.3.2024,278259,14:00 - 14:59,1,0
3.4.2024,278259,11:00 - 11:59,1,0
3.4.2024,278259,12:00 - 12:59,1,0
5.4.2024,278259,11:00 - 11:59,1,0
11.4.2024,278259,07:00 - 07:59,1,0
13.4.2024,278259,08:00 - 08:59,1,0
13.4.2024,278259,15:00 - 15:59,1,0
24.3.2024,278254,20:00 - 20:59,1,0
12.4.2024,278254,11:00 - 11:59,1,0
14.4.2024,278254,08:00 - 08:59,1,0
14.4.2024,278254,21:00 - 21:59,1,0
15.4.2024,278231,15:00 - 15:59,1,0
15.4.2024,278231,18:00 - 18:59,1,0
15.4.2024,278229,15:00 - 15:59,1,0
13.4.2024,278214,22:00 - 22:59,7,0
13.4.2024,278214,21:00 - 21:59,2,0
15.4.2024,278214,20:00 - 20:59,2,0
4.4.2024,278214,20:00 - 20:59,1,0
13.4.2024,278214,20:00 - 20:59,1,0
22.3.2024,278211,14:00 - 14:59,1,0
22.3.2024,278211,18:00 - 18:59,1,0
24.3.2024,278211,21:00 - 21:59,1,0
22.3.2024,278210,21:00 - 21:59,1,0
23.3.2024,278210,17:00 - 17:59,1,0
24.3.2024,278210,12:00 - 12:59,1,0
24.3.2024,278210,15:00 - 15:59,1,0
24.3.2024,278210,20:00 - 20:59,1,0
25.3.2024,278210,19:00 - 19:59,1,0
1.4.2024,278210,09:00 - 09:59,1,0
1.4.2024,278210,20:00 - 20:59,1,0
2.4.2024,278210,07:00 - 07:59,1,0
3.4.2024,278210,12:00 - 12:59,1,0
3.4.2024,278210,20:00 - 20:59,1,0
11.4.2024,278210,19:00 - 19:59,1,0
12.4.2024,278210,13:00 - 13:59,1,0
12.4.2024,278210,19:00 - 19:59,1,0
13.4.2024,278210,17:00 - 17:59,1,0
13.4.2024,278210,18:00 - 18:59,1,0
14.4.2024,278209,15:00 - 15:59,6,0
22.3.2024,278209,21:00 - 21:59,4,0
22.3.2024,278209,23:00 - 23:59,4,0
14.4.2024,278209,14:00 - 14:59,4,0
14.4.2024,278209,12:00 - 12:59,3,0
14.4.2024,278209,16:00 - 16:59,3,0
14.4.2024,278209,18:00 - 18:59,3,0
15.4.2024,278209,18:00 - 18:59,3,0
24.3.2024,278209,15:00 - 15:59,2,0
25.3.2024,278209,12:00 - 12:59,2,0
25.3.2024,278209,20:00 - 20:59,2,0
1.4.2024,278209,12:00 - 12:59,2,0
2.4.2024,278209,01:00 - 01:59,2,0
4.4.2024,278209,12:00 - 12:59,2,0
13.4.2024,278209,18:00 - 18:59,2,0
14.4.2024,278209,08:00 - 08:59,2,0
14.4.2024,278209,13:00 - 13:59,2,0
15.4.2024,278209,17:00 - 17:59,2,0
15.4.2024,278209,20:00 - 20:59,2,0
22.3.2024,278209,20:00 - 20:59,1,0
22.3.2024,278209,22:00 - 22:59,1,0
23.3.2024,278209,22:00 - 22:59,1,0
24.3.2024,278209,13:00 - 13:59,1,0
24.3.2024,278209,14:00 - 14:59,1,0
24.3.2024,278209,19:00 - 19:59,1,0
25.3.2024,278209,19:00 - 19:59,1,0
28.3.2024,278209,11:00 - 11:59,1,0
2.4.2024,278209,02:00 - 02:59,1,0
2.4.2024,278209,10:00 - 10:59,1,0
2.4.2024,278209,12:00 - 12:59,1,0
2.4.2024,278209,13:00 - 13:59,1,0
