Day,Hour Of Day,widget_id,Unique visits,Conversions
22.2.2024,02:00 - 02:59,279105,1,0
22.2.2024,12:00 - 12:59,279105,1,1
23.2.2024,16:00 - 16:59,279105,1,0
23.2.2024,18:00 - 18:59,279105,5,0
23.2.2024,19:00 - 19:59,279105,13,0
23.2.2024,20:00 - 20:59,279105,140,1
23.2.2024,21:00 - 21:59,279105,136,0
23.2.2024,22:00 - 22:59,279105,13,0
24.2.2024,10:00 - 10:59,279105,109,0
24.2.2024,11:00 - 11:59,279105,1,0
24.2.2024,14:00 - 14:59,279105,18,0
24.2.2024,15:00 - 15:59,279105,80,0
24.2.2024,16:00 - 16:59,279105,107,1
24.2.2024,17:00 - 17:59,279105,65,0
24.2.2024,18:00 - 18:59,279105,220,1
24.2.2024,19:00 - 19:59,279105,151,1
24.2.2024,20:00 - 20:59,279105,6,0
24.2.2024,22:00 - 22:59,279105,1,0
25.2.2024,09:00 - 09:59,279105,66,0
25.2.2024,10:00 - 10:59,279105,64,0
26.2.2024,08:00 - 08:59,279105,29,1
26.2.2024,09:00 - 09:59,279105,70,1
26.2.2024,10:00 - 10:59,279105,135,0
26.2.2024,11:00 - 11:59,279105,73,1
26.2.2024,12:00 - 12:59,279105,11,0
26.2.2024,13:00 - 13:59,279105,3,0
26.2.2024,18:00 - 18:59,279105,9,1
26.2.2024,19:00 - 19:59,279105,101,0
26.2.2024,20:00 - 20:59,279105,282,2
26.2.2024,21:00 - 21:59,279105,236,2
26.2.2024,22:00 - 22:59,279105,138,0
26.2.2024,23:00 - 23:59,279105,1,0
27.2.2024,09:00 - 09:59,279105,1,0
27.2.2024,10:00 - 10:59,279105,1,0
27.2.2024,11:00 - 11:59,279105,1,0
27.2.2024,12:00 - 12:59,279105,3,0
27.2.2024,13:00 - 13:59,279105,1,0
27.2.2024,18:00 - 18:59,279105,20,0
27.2.2024,19:00 - 19:59,279105,16,0
27.2.2024,20:00 - 20:59,279105,100,0
27.2.2024,21:00 - 21:59,279105,107,0
27.2.2024,22:00 - 22:59,279105,1,0
28.2.2024,11:00 - 11:59,279105,3,0
28.2.2024,12:00 - 12:59,279105,9,0
28.2.2024,13:00 - 13:59,279105,11,0
28.2.2024,14:00 - 14:59,279105,1,0
28.2.2024,20:00 - 20:59,279105,41,0
28.2.2024,21:00 - 21:59,279105,46,0
28.2.2024,22:00 - 22:59,279105,78,0
28.2.2024,23:00 - 23:59,279105,29,0
29.2.2024,00:00 - 00:59,279105,7,0
29.2.2024,01:00 - 01:59,279105,10,0
29.2.2024,02:00 - 02:59,279105,3,0
29.2.2024,03:00 - 03:59,279105,12,0
29.2.2024,04:00 - 04:59,279105,32,0
29.2.2024,05:00 - 05:59,279105,11,0
29.2.2024,06:00 - 06:59,279105,2,0
29.2.2024,09:00 - 09:59,279105,22,0
29.2.2024,10:00 - 10:59,279105,17,1
29.2.2024,11:00 - 11:59,279105,32,0
29.2.2024,12:00 - 12:59,279105,23,0
29.2.2024,13:00 - 13:59,279105,167,0
29.2.2024,14:00 - 14:59,279105,26,0
29.2.2024,15:00 - 15:59,279105,65,1
29.2.2024,16:00 - 16:59,279105,2,0
29.2.2024,19:00 - 19:59,279105,0,1
1.3.2024,12:00 - 12:59,279105,0,1
12.3.2024,18:00 - 18:59,279105,50,0
13.3.2024,09:00 - 09:59,279105,5,0
13.3.2024,10:00 - 10:59,279105,3,0
13.3.2024,11:00 - 11:59,279105,30,0
13.3.2024,12:00 - 12:59,279105,99,0
13.3.2024,15:00 - 15:59,279105,1,0
16.3.2024,09:00 - 09:59,279105,2,0
16.3.2024,10:00 - 10:59,279105,7,0
16.3.2024,12:00 - 12:59,279105,2,0
16.3.2024,13:00 - 13:59,279105,2,0
16.3.2024,14:00 - 14:59,279105,7,0
16.3.2024,15:00 - 15:59,279105,26,0
17.3.2024,09:00 - 09:59,279105,1,0
17.3.2024,10:00 - 10:59,279105,1,0
17.3.2024,11:00 - 11:59,279105,8,0
17.3.2024,12:00 - 12:59,279105,3,0
17.3.2024,14:00 - 14:59,279105,5,0
17.3.2024,15:00 - 15:59,279105,11,0
17.3.2024,16:00 - 16:59,279105,2,0
20.2.2024,09:00 - 09:59,279104,25,0
20.2.2024,10:00 - 10:59,279104,2,0
20.2.2024,11:00 - 11:59,279104,39,0
20.2.2024,12:00 - 12:59,279104,14,0
21.2.2024,08:00 - 08:59,279104,35,0
21.2.2024,09:00 - 09:59,279104,58,0
21.2.2024,10:00 - 10:59,279104,10,0
21.2.2024,20:00 - 20:59,279104,28,0
21.2.2024,21:00 - 21:59,279104,94,1
22.2.2024,11:00 - 11:59,279104,2,0
22.2.2024,12:00 - 12:59,279104,3,2
22.2.2024,13:00 - 13:59,279104,1,0
22.2.2024,14:00 - 14:59,279104,2,0
22.2.2024,15:00 - 15:59,279104,3,0
23.2.2024,14:00 - 14:59,279104,1,0
23.2.2024,15:00 - 15:59,279104,1,0
23.2.2024,16:00 - 16:59,279104,1,0
23.2.2024,18:00 - 18:59,279104,3,0
23.2.2024,19:00 - 19:59,279104,5,0
23.2.2024,20:00 - 20:59,279104,106,0
23.2.2024,21:00 - 21:59,279104,8,0
24.2.2024,09:00 - 09:59,279104,5,0
24.2.2024,10:00 - 10:59,279104,71,0
24.2.2024,11:00 - 11:59,279104,2,0
25.2.2024,09:00 - 09:59,279104,33,1
25.2.2024,10:00 - 10:59,279104,31,0
25.2.2024,11:00 - 11:59,279104,1,0
26.2.2024,08:00 - 08:59,279104,45,0
26.2.2024,09:00 - 09:59,279104,70,0
26.2.2024,10:00 - 10:59,279104,7,0
27.2.2024,08:00 - 08:59,279104,66,0
27.2.2024,09:00 - 09:59,279104,44,0
27.2.2024,11:00 - 11:59,279104,66,0
27.2.2024,12:00 - 12:59,279104,27,0
27.2.2024,13:00 - 13:59,279104,1,0
28.2.2024,11:00 - 11:59,279104,29,0
28.2.2024,12:00 - 12:59,279104,26,1
28.2.2024,14:00 - 14:59,279104,41,0
28.2.2024,16:00 - 16:59,279104,1,0
28.2.2024,20:00 - 20:59,279104,45,0
28.2.2024,21:00 - 21:59,279104,71,0
29.2.2024,09:00 - 09:59,279104,32,0
29.2.2024,10:00 - 10:59,279104,45,0
1.3.2024,08:00 - 08:59,279104,11,0
1.3.2024,09:00 - 09:59,279104,191,0
1.3.2024,10:00 - 10:59,279104,1,0
2.3.2024,08:00 - 08:59,279104,60,1
2.3.2024,09:00 - 09:59,279104,430,1
2.3.2024,10:00 - 10:59,279104,28,1
2.3.2024,11:00 - 11:59,279104,205,0
2.3.2024,12:00 - 12:59,279104,170,1
2.3.2024,13:00 - 13:59,279104,90,0
2.3.2024,15:00 - 15:59,279104,1,0
3.3.2024,20:00 - 20:59,279104,102,0
3.3.2024,21:00 - 21:59,279104,23,0
4.3.2024,00:00 - 00:59,279104,1,0
4.3.2024,15:00 - 15:59,279104,1,0
4.3.2024,19:00 - 19:59,279104,2,0
4.3.2024,22:00 - 22:59,279104,186,0
4.3.2024,23:00 - 23:59,279104,37,0
5.3.2024,00:00 - 00:59,279104,1,0
7.3.2024,00:00 - 00:59,279104,2,0
8.3.2024,16:00 - 16:59,279104,0,1
11.3.2024,11:00 - 11:59,279104,0,1
13.3.2024,09:00 - 09:59,279104,4,0
13.3.2024,10:00 - 10:59,279104,5,0
13.3.2024,11:00 - 11:59,279104,29,0
13.3.2024,12:00 - 12:59,279104,81,0
13.3.2024,13:00 - 13:59,279104,0,1
16.3.2024,09:00 - 09:59,279104,1,0
16.3.2024,10:00 - 10:59,279104,7,0
16.3.2024,12:00 - 12:59,279104,6,0
16.3.2024,13:00 - 13:59,279104,17,0
16.3.2024,14:00 - 14:59,279104,6,0
17.3.2024,09:00 - 09:59,279104,1,0
17.3.2024,10:00 - 10:59,279104,2,0
17.3.2024,11:00 - 11:59,279104,5,0
17.3.2024,12:00 - 12:59,279104,5,0
17.3.2024,13:00 - 13:59,279104,8,0
17.3.2024,14:00 - 14:59,279104,13,0
17.3.2024,23:00 - 23:59,279104,4,0
20.2.2024,09:00 - 09:59,279029,3,0
24.2.2024,10:00 - 10:59,279029,2,0
24.2.2024,12:00 - 12:59,279029,2,0
24.2.2024,13:00 - 13:59,279029,5,0
24.2.2024,14:00 - 14:59,279029,1,0
24.2.2024,15:00 - 15:59,279029,2,0
24.2.2024,18:00 - 18:59,279029,4,0
24.2.2024,19:00 - 19:59,279029,4,0
25.2.2024,12:00 - 12:59,279029,1,0
25.2.2024,13:00 - 13:59,279029,4,0
25.2.2024,14:00 - 14:59,279029,12,0
25.2.2024,15:00 - 15:59,279029,2,0
25.2.2024,16:00 - 16:59,279029,12,0
25.2.2024,17:00 - 17:59,279029,5,0
26.2.2024,09:00 - 09:59,279029,3,0
26.2.2024,10:00 - 10:59,279029,2,0
26.2.2024,11:00 - 11:59,279029,3,0
26.2.2024,14:00 - 14:59,279029,3,0
26.2.2024,15:00 - 15:59,279029,1,0
26.2.2024,16:00 - 16:59,279029,1,0
26.2.2024,18:00 - 18:59,279029,7,0
26.2.2024,19:00 - 19:59,279029,6,0
26.2.2024,20:00 - 20:59,279029,6,0
28.2.2024,20:00 - 20:59,279029,2,0
28.2.2024,21:00 - 21:59,279029,2,0
28.2.2024,23:00 - 23:59,279029,1,0
29.2.2024,00:00 - 00:59,279029,3,0
29.2.2024,01:00 - 01:59,279029,1,0
29.2.2024,04:00 - 04:59,279029,1,0
24.2.2024,02:00 - 02:59,279019,1,0
25.2.2024,18:00 - 18:59,279019,1,0
3.3.2024,22:00 - 22:59,279019,1,0
4.3.2024,23:00 - 23:59,279019,1,0
5.3.2024,22:00 - 22:59,279019,1,0
8.3.2024,23:00 - 23:59,279019,1,0
14.3.2024,15:00 - 15:59,279019,1,0
14.3.2024,21:00 - 21:59,279019,2,0
15.3.2024,14:00 - 14:59,279019,2,0
28.2.2024,10:00 - 10:59,279002,1,0
28.2.2024,12:00 - 12:59,279002,6,0
28.2.2024,13:00 - 13:59,279002,8,0
28.2.2024,14:00 - 14:59,279002,5,0
23.2.2024,20:00 - 20:59,278999,1,0
24.2.2024,02:00 - 02:59,278999,1,0
24.2.2024,07:00 - 07:59,278999,2,0
24.2.2024,13:00 - 13:59,278999,1,0
24.2.2024,16:00 - 16:59,278999,1,0
27.2.2024,11:00 - 11:59,278999,1,0
27.2.2024,18:00 - 18:59,278999,1,0
28.2.2024,12:00 - 12:59,278999,1,0
28.2.2024,13:00 - 13:59,278999,1,0
29.2.2024,10:00 - 10:59,278999,1,0
17.3.2024,11:00 - 11:59,278999,5,0
17.3.2024,12:00 - 12:59,278999,1,0
17.3.2024,13:00 - 13:59,278999,2,0
17.3.2024,14:00 - 14:59,278999,2,0
17.3.2024,15:00 - 15:59,278999,8,0
17.3.2024,16:00 - 16:59,278999,1,0
21.2.2024,09:00 - 09:59,278968,1,0
21.2.2024,10:00 - 10:59,278968,1,0
21.2.2024,11:00 - 11:59,278968,2,0
21.2.2024,12:00 - 12:59,278968,2,0
21.2.2024,13:00 - 13:59,278968,3,0
21.2.2024,21:00 - 21:59,278968,2,0
22.2.2024,03:00 - 03:59,278968,1,0
22.2.2024,12:00 - 12:59,278968,6,0
22.2.2024,13:00 - 13:59,278968,7,0
22.2.2024,14:00 - 14:59,278968,10,0
22.2.2024,15:00 - 15:59,278968,5,0
22.2.2024,16:00 - 16:59,278968,1,0
23.2.2024,09:00 - 09:59,278968,2,0
23.2.2024,10:00 - 10:59,278968,1,0
23.2.2024,11:00 - 11:59,278968,2,0
23.2.2024,12:00 - 12:59,278968,3,1
23.2.2024,14:00 - 14:59,278968,2,0
23.2.2024,18:00 - 18:59,278968,1,0
23.2.2024,20:00 - 20:59,278968,3,0
23.2.2024,21:00 - 21:59,278968,1,0
24.2.2024,02:00 - 02:59,278968,1,0
24.2.2024,05:00 - 05:59,278968,1,0
24.2.2024,07:00 - 07:59,278968,2,0
24.2.2024,08:00 - 08:59,278968,2,0
24.2.2024,09:00 - 09:59,278968,2,0
24.2.2024,16:00 - 16:59,278968,1,0
24.2.2024,18:00 - 18:59,278968,1,0
24.2.2024,19:00 - 19:59,278968,2,0
25.2.2024,09:00 - 09:59,278968,1,0
25.2.2024,10:00 - 10:59,278968,2,0
25.2.2024,13:00 - 13:59,278968,2,0
25.2.2024,14:00 - 14:59,278968,1,0
25.2.2024,15:00 - 15:59,278968,2,0
25.2.2024,17:00 - 17:59,278968,2,0
25.2.2024,18:00 - 18:59,278968,2,0
25.2.2024,19:00 - 19:59,278968,1,0
25.2.2024,20:00 - 20:59,278968,5,0
25.2.2024,21:00 - 21:59,278968,8,0
26.2.2024,08:00 - 08:59,278968,1,0
26.2.2024,09:00 - 09:59,278968,3,0
26.2.2024,10:00 - 10:59,278968,3,0
26.2.2024,12:00 - 12:59,278968,2,0
26.2.2024,13:00 - 13:59,278968,2,0
26.2.2024,14:00 - 14:59,278968,2,0
26.2.2024,15:00 - 15:59,278968,3,0
26.2.2024,16:00 - 16:59,278968,4,0
26.2.2024,18:00 - 18:59,278968,9,0
26.2.2024,19:00 - 19:59,278968,10,1
26.2.2024,20:00 - 20:59,278968,1,0
27.2.2024,09:00 - 09:59,278968,1,0
27.2.2024,16:00 - 16:59,278968,1,0
27.2.2024,18:00 - 18:59,278968,1,0
27.2.2024,20:00 - 20:59,278968,3,0
27.2.2024,21:00 - 21:59,278968,6,0
28.2.2024,09:00 - 09:59,278968,11,0
28.2.2024,10:00 - 10:59,278968,13,0
28.2.2024,11:00 - 11:59,278968,2,0
28.2.2024,21:00 - 21:59,278968,4,0
28.2.2024,22:00 - 22:59,278968,2,0
29.2.2024,09:00 - 09:59,278968,5,0
29.2.2024,10:00 - 10:59,278968,10,0
29.2.2024,11:00 - 11:59,278968,5,0
1.3.2024,16:00 - 16:59,278968,1,0
1.3.2024,18:00 - 18:59,278968,1,0
1.3.2024,20:00 - 20:59,278968,1,0
2.3.2024,09:00 - 09:59,278968,3,0
2.3.2024,10:00 - 10:59,278968,4,0
2.3.2024,11:00 - 11:59,278968,3,0
2.3.2024,12:00 - 12:59,278968,6,0
2.3.2024,13:00 - 13:59,278968,4,0
3.3.2024,21:00 - 21:59,278968,1,0
4.3.2024,12:00 - 12:59,278968,1,0
4.3.2024,13:00 - 13:59,278968,1,0
4.3.2024,14:00 - 14:59,278968,1,0
4.3.2024,16:00 - 16:59,278968,1,0
4.3.2024,18:00 - 18:59,278968,8,0
4.3.2024,19:00 - 19:59,278968,10,0
4.3.2024,20:00 - 20:59,278968,4,0
9.3.2024,08:00 - 08:59,278968,6,0
9.3.2024,10:00 - 10:59,278968,2,0
9.3.2024,11:00 - 11:59,278968,3,0
9.3.2024,12:00 - 12:59,278968,2,0
9.3.2024,13:00 - 13:59,278968,1,0
9.3.2024,14:00 - 14:59,278968,2,0
9.3.2024,15:00 - 15:59,278968,3,0
9.3.2024,16:00 - 16:59,278968,1,0
9.3.2024,17:00 - 17:59,278968,1,0
10.3.2024,20:00 - 20:59,278968,8,0
10.3.2024,21:00 - 21:59,278968,21,0
13.3.2024,09:00 - 09:59,278968,1,0
13.3.2024,10:00 - 10:59,278968,1,0
13.3.2024,11:00 - 11:59,278968,1,0
13.3.2024,13:00 - 13:59,278968,2,0
13.3.2024,14:00 - 14:59,278968,2,0
16.3.2024,09:00 - 09:59,278968,2,0
16.3.2024,10:00 - 10:59,278968,9,0
16.3.2024,12:00 - 12:59,278968,8,0
16.3.2024,13:00 - 13:59,278968,11,0
16.3.2024,15:00 - 15:59,278968,1,0
17.3.2024,09:00 - 09:59,278968,6,0
17.3.2024,10:00 - 10:59,278968,4,0
17.3.2024,11:00 - 11:59,278968,4,0
17.3.2024,12:00 - 12:59,278968,14,0
17.3.2024,13:00 - 13:59,278968,4,0
20.2.2024,09:00 - 09:59,278967,11,0
20.2.2024,10:00 - 10:59,278967,3,0
20.2.2024,11:00 - 11:59,278967,17,0
20.2.2024,12:00 - 12:59,278967,6,0
21.2.2024,08:00 - 08:59,278967,13,0
21.2.2024,09:00 - 09:59,278967,28,0
21.2.2024,10:00 - 10:59,278967,10,0
21.2.2024,20:00 - 20:59,278967,14,0
21.2.2024,21:00 - 21:59,278967,25,0
22.2.2024,09:00 - 09:59,278967,1,0
22.2.2024,10:00 - 10:59,278967,30,0
22.2.2024,11:00 - 11:59,278967,12,0
22.2.2024,12:00 - 12:59,278967,15,0
23.2.2024,09:00 - 09:59,278967,1,0
23.2.2024,10:00 - 10:59,278967,1,0
23.2.2024,11:00 - 11:59,278967,30,0
23.2.2024,12:00 - 12:59,278967,25,0
23.2.2024,13:00 - 13:59,278967,12,0
23.2.2024,20:00 - 20:59,278967,17,0
23.2.2024,21:00 - 21:59,278967,25,0
24.2.2024,10:00 - 10:59,278967,26,0
25.2.2024,09:00 - 09:59,278967,9,0
25.2.2024,10:00 - 10:59,278967,14,0
25.2.2024,12:00 - 12:59,278967,3,0
25.2.2024,13:00 - 13:59,278967,28,1
26.2.2024,08:00 - 08:59,278967,19,0
26.2.2024,09:00 - 09:59,278967,28,0
26.2.2024,10:00 - 10:59,278967,12,0
26.2.2024,11:00 - 11:59,278967,1,0
27.2.2024,08:00 - 08:59,278967,1,0
27.2.2024,10:00 - 10:59,278967,5,0
27.2.2024,11:00 - 11:59,278967,1,0
27.2.2024,12:00 - 12:59,278967,4,0
27.2.2024,14:00 - 14:59,278967,5,0
27.2.2024,15:00 - 15:59,278967,4,0
27.2.2024,16:00 - 16:59,278967,4,0
27.2.2024,17:00 - 17:59,278967,4,0
27.2.2024,18:00 - 18:59,278967,1,0
28.2.2024,11:00 - 11:59,278967,6,0
28.2.2024,12:00 - 12:59,278967,13,0
28.2.2024,13:00 - 13:59,278967,1,0
28.2.2024,14:00 - 14:59,278967,18,0
28.2.2024,15:00 - 15:59,278967,1,0
28.2.2024,20:00 - 20:59,278967,6,0
28.2.2024,21:00 - 21:59,278967,13,0
28.2.2024,22:00 - 22:59,278967,12,0
29.2.2024,09:00 - 09:59,278967,20,0
29.2.2024,10:00 - 10:59,278967,13,0
1.3.2024,11:00 - 11:59,278967,1,0
1.3.2024,12:00 - 12:59,278967,1,0
1.3.2024,13:00 - 13:59,278967,2,0
1.3.2024,14:00 - 14:59,278967,1,0
1.3.2024,15:00 - 15:59,278967,1,0
1.3.2024,16:00 - 16:59,278967,2,0
1.3.2024,17:00 - 17:59,278967,5,0
1.3.2024,18:00 - 18:59,278967,1,0
1.3.2024,20:00 - 20:59,278967,1,0
1.3.2024,21:00 - 21:59,278967,3,0
1.3.2024,22:00 - 22:59,278967,3,0
2.3.2024,09:00 - 09:59,278967,10,0
2.3.2024,11:00 - 11:59,278967,1,0
3.3.2024,20:00 - 20:59,278967,12,0
3.3.2024,21:00 - 21:59,278967,13,0
4.3.2024,10:00 - 10:59,278967,1,0
4.3.2024,11:00 - 11:59,278967,1,0
4.3.2024,12:00 - 12:59,278967,11,0
4.3.2024,13:00 - 13:59,278967,20,0
4.3.2024,14:00 - 14:59,278967,17,0
9.3.2024,08:00 - 08:59,278967,26,0
9.3.2024,09:00 - 09:59,278967,16,0
10.3.2024,20:00 - 20:59,278967,27,0
10.3.2024,21:00 - 21:59,278967,27,0
13.3.2024,09:00 - 09:59,278967,23,0
13.3.2024,10:00 - 10:59,278967,46,0
13.3.2024,11:00 - 11:59,278967,1,0
13.3.2024,15:00 - 15:59,278967,1,0
16.3.2024,13:00 - 13:59,278967,1,0
16.3.2024,15:00 - 15:59,278967,2,0
16.3.2024,16:00 - 16:59,278967,5,0
16.3.2024,17:00 - 17:59,278967,5,0
16.3.2024,18:00 - 18:59,278967,9,0
16.3.2024,19:00 - 19:59,278967,20,1
16.3.2024,20:00 - 20:59,278967,8,0
16.3.2024,21:00 - 21:59,278967,38,0
16.3.2024,22:00 - 22:59,278967,49,1
16.3.2024,23:00 - 23:59,278967,5,0
17.3.2024,09:00 - 09:59,278967,1,0
17.3.2024,12:00 - 12:59,278967,1,0
17.3.2024,13:00 - 13:59,278967,1,0
17.3.2024,14:00 - 14:59,278967,1,0
17.3.2024,15:00 - 15:59,278967,2,0
17.3.2024,16:00 - 16:59,278967,1,0
17.3.2024,19:00 - 19:59,278967,4,0
17.3.2024,20:00 - 20:59,278967,7,0
17.3.2024,22:00 - 22:59,278967,1,0
17.3.2024,23:00 - 23:59,278967,8,0
20.2.2024,09:00 - 09:59,278966,1,0
20.2.2024,11:00 - 11:59,278966,1,0
20.2.2024,12:00 - 12:59,278966,2,1
20.2.2024,13:00 - 13:59,278966,1,0
20.2.2024,15:00 - 15:59,278966,1,0
20.2.2024,16:00 - 16:59,278966,1,0
20.2.2024,19:00 - 19:59,278966,2,0
21.2.2024,08:00 - 08:59,278966,1,0
21.2.2024,09:00 - 09:59,278966,2,0
21.2.2024,10:00 - 10:59,278966,3,0
21.2.2024,11:00 - 11:59,278966,7,0
21.2.2024,12:00 - 12:59,278966,1,0
21.2.2024,13:00 - 13:59,278966,4,0
21.2.2024,14:00 - 14:59,278966,0,1
21.2.2024,20:00 - 20:59,278966,3,0
21.2.2024,21:00 - 21:59,278966,9,0
22.2.2024,02:00 - 02:59,278966,1,0
22.2.2024,10:00 - 10:59,278966,5,0
22.2.2024,11:00 - 11:59,278966,3,0
22.2.2024,12:00 - 12:59,278966,8,0
22.2.2024,13:00 - 13:59,278966,2,1
22.2.2024,14:00 - 14:59,278966,4,0
22.2.2024,15:00 - 15:59,278966,7,0
22.2.2024,16:00 - 16:59,278966,5,0
23.2.2024,09:00 - 09:59,278966,3,0
23.2.2024,10:00 - 10:59,278966,1,0
23.2.2024,11:00 - 11:59,278966,2,0
23.2.2024,12:00 - 12:59,278966,1,0
23.2.2024,13:00 - 13:59,278966,9,0
23.2.2024,14:00 - 14:59,278966,5,0
23.2.2024,15:00 - 15:59,278966,3,0
23.2.2024,16:00 - 16:59,278966,1,0
23.2.2024,17:00 - 17:59,278966,2,0
23.2.2024,20:00 - 20:59,278966,4,0
23.2.2024,21:00 - 21:59,278966,5,0
23.2.2024,22:00 - 22:59,278966,1,0
24.2.2024,01:00 - 01:59,278966,2,0
24.2.2024,03:00 - 03:59,278966,1,0
24.2.2024,06:00 - 06:59,278966,2,0
24.2.2024,07:00 - 07:59,278966,3,0
24.2.2024,08:00 - 08:59,278966,6,0
24.2.2024,09:00 - 09:59,278966,4,0
24.2.2024,10:00 - 10:59,278966,3,0
24.2.2024,13:00 - 13:59,278966,1,0
24.2.2024,18:00 - 18:59,278966,2,0
25.2.2024,10:00 - 10:59,278966,3,0
25.2.2024,12:00 - 12:59,278966,1,0
25.2.2024,13:00 - 13:59,278966,6,0
25.2.2024,14:00 - 14:59,278966,2,0
25.2.2024,15:00 - 15:59,278966,2,0
25.2.2024,16:00 - 16:59,278966,1,0
25.2.2024,17:00 - 17:59,278966,5,0
25.2.2024,18:00 - 18:59,278966,3,0
26.2.2024,08:00 - 08:59,278966,1,0
26.2.2024,09:00 - 09:59,278966,5,0
26.2.2024,10:00 - 10:59,278966,2,0
26.2.2024,11:00 - 11:59,278966,2,0
26.2.2024,12:00 - 12:59,278966,3,0
26.2.2024,13:00 - 13:59,278966,4,0
26.2.2024,14:00 - 14:59,278966,2,0
26.2.2024,15:00 - 15:59,278966,3,0
26.2.2024,19:00 - 19:59,278966,1,0
27.2.2024,08:00 - 08:59,278966,1,0
27.2.2024,09:00 - 09:59,278966,1,0
27.2.2024,10:00 - 10:59,278966,2,0
27.2.2024,12:00 - 12:59,278966,1,0
27.2.2024,13:00 - 13:59,278966,1,0
27.2.2024,14:00 - 14:59,278966,2,0
27.2.2024,15:00 - 15:59,278966,1,0
27.2.2024,17:00 - 17:59,278966,1,0
27.2.2024,19:00 - 19:59,278966,1,0
27.2.2024,20:00 - 20:59,278966,2,0
27.2.2024,21:00 - 21:59,278966,2,0
28.2.2024,10:00 - 10:59,278966,5,0
28.2.2024,11:00 - 11:59,278966,1,0
28.2.2024,12:00 - 12:59,278966,7,0
28.2.2024,13:00 - 13:59,278966,3,0
28.2.2024,14:00 - 14:59,278966,4,0
1.3.2024,15:00 - 15:59,278966,1,0
1.3.2024,16:00 - 16:59,278966,5,0
1.3.2024,17:00 - 17:59,278966,5,0
1.3.2024,18:00 - 18:59,278966,4,0
1.3.2024,19:00 - 19:59,278966,4,0
1.3.2024,20:00 - 20:59,278966,2,0
1.3.2024,21:00 - 21:59,278966,3,0
1.3.2024,22:00 - 22:59,278966,3,0
1.3.2024,23:00 - 23:59,278966,1,0
9.3.2024,14:00 - 14:59,278966,2,0
9.3.2024,17:00 - 17:59,278966,1,0
9.3.2024,19:00 - 19:59,278966,1,0
9.3.2024,20:00 - 20:59,278966,1,0
10.3.2024,20:00 - 20:59,278966,3,0
10.3.2024,21:00 - 21:59,278966,5,0
11.3.2024,06:00 - 06:59,278966,2,0
11.3.2024,09:00 - 09:59,278966,1,0
11.3.2024,18:00 - 18:59,278966,3,0
11.3.2024,20:00 - 20:59,278966,3,0
12.3.2024,09:00 - 09:59,278966,4,0
12.3.2024,10:00 - 10:59,278966,11,0
12.3.2024,11:00 - 11:59,278966,4,0
12.3.2024,12:00 - 12:59,278966,1,0
13.3.2024,09:00 - 09:59,278966,4,0
13.3.2024,10:00 - 10:59,278966,6,0
13.3.2024,11:00 - 11:59,278966,4,0
13.3.2024,12:00 - 12:59,278966,5,0
13.3.2024,13:00 - 13:59,278966,3,0
13.3.2024,14:00 - 14:59,278966,2,0
13.3.2024,20:00 - 20:59,278966,0,1
15.3.2024,11:00 - 11:59,278966,1,0
15.3.2024,12:00 - 12:59,278966,8,0
15.3.2024,13:00 - 13:59,278966,3,0
15.3.2024,14:00 - 14:59,278966,5,1
15.3.2024,15:00 - 15:59,278966,8,0
15.3.2024,16:00 - 16:59,278966,1,0
15.3.2024,17:00 - 17:59,278966,9,0
15.3.2024,18:00 - 18:59,278966,4,0
15.3.2024,19:00 - 19:59,278966,2,0
15.3.2024,20:00 - 20:59,278966,8,0
15.3.2024,21:00 - 21:59,278966,6,0
15.3.2024,22:00 - 22:59,278966,2,1
16.3.2024,10:00 - 10:59,278966,4,0
16.3.2024,12:00 - 12:59,278966,3,0
16.3.2024,13:00 - 13:59,278966,10,0
16.3.2024,14:00 - 14:59,278966,6,0
16.3.2024,15:00 - 15:59,278966,6,1
16.3.2024,16:00 - 16:59,278966,7,0
16.3.2024,17:00 - 17:59,278966,5,0
16.3.2024,18:00 - 18:59,278966,3,0
16.3.2024,19:00 - 19:59,278966,9,0
16.3.2024,20:00 - 20:59,278966,1,0
16.3.2024,21:00 - 21:59,278966,4,0
16.3.2024,22:00 - 22:59,278966,8,0
17.3.2024,09:00 - 09:59,278966,1,0
17.3.2024,10:00 - 10:59,278966,2,0
17.3.2024,11:00 - 11:59,278966,2,0
17.3.2024,12:00 - 12:59,278966,2,0
17.3.2024,13:00 - 13:59,278966,5,0
17.3.2024,14:00 - 14:59,278966,2,0
17.3.2024,15:00 - 15:59,278966,5,0
17.3.2024,16:00 - 16:59,278966,1,0
17.3.2024,18:00 - 18:59,278966,1,0
17.3.2024,19:00 - 19:59,278966,2,0
17.3.2024,20:00 - 20:59,278966,6,0
17.3.2024,23:00 - 23:59,278966,1,0
1.3.2024,09:00 - 09:59,278935,1,0
5.3.2024,07:00 - 07:59,278935,1,0
15.3.2024,20:00 - 20:59,278935,1,0
24.2.2024,19:00 - 19:59,278934,1,0
26.2.2024,20:00 - 20:59,278934,1,0
1.3.2024,16:00 - 16:59,278934,1,0
1.3.2024,22:00 - 22:59,278934,1,0
4.3.2024,22:00 - 22:59,278934,2,0
8.3.2024,21:00 - 21:59,278934,1,0
14.3.2024,23:00 - 23:59,278934,1,0
15.3.2024,22:00 - 22:59,278934,1,0
20.2.2024,19:00 - 19:59,278931,1,0
21.2.2024,13:00 - 13:59,278931,1,0
